幃翔,	6185
Year,最高價,日期,最低價,日期,收盤平均價
2002,143.00,10/31,75.00,08/19,104.00
2003,90.00,06/23,61.00,09/10,69.67
2004,72.50,02/04,25.50,08/04,41.87
2005,38.50,07/14,24.80,01/25,31.03
2006,33.50,01/06,16.25,09/15,23.28
2007,35.10,07/25,17.20,12/18,24.22
2008,21.50,04/07,8.63,11/21,15.58
2009,32.20,12/16,8.72,01/21,21.29
2010,36.50,04/16,26.05,02/03,31.98
2011,30.70,01/24,11.80,11/22,24.36
2012,22.90,12/26,11.90,07/26,16.73
2013,35.00,12/30,20.50,07/19,26.16
2014,55.80,07/16,29.15,10/27,43.09
2015,41.95,03/10,16.60,08/25,30.85
2016,24.50,03/15,18.55,07/11,21.19
2017,24.50,03/16,18.60,08/16,21.85
