杏輝,	1734
Year,最高價,日期,最低價,日期,收盤平均價
2002,19.40,12/10,15.10,9/26,16.86
2003,20.00,7/29,15.80,7/11,17.17
2004,21.00,3/01,15.50,6/21,17.06
2005,26.25,10/24,17.90,1/05,20.90
2006,22.70,1/11,16.00,9/19,18.28
2007,51.70,7/26,16.50,3/05,26.11
2008,35.00,5/19,16.50,10/28,25.00
2009,34.00,4/28,18.20,1/21,27.26
2010,42.25,10/04,24.00,2/06,33.90
2011,35.90,5/09,19.90,12/20,29.25
2012,34.40,12/19,22.00,1/16,26.62
2013,57.20,9/23,29.70,1/17,42.12
2014,58.30,5/08,39.50,12/01,48.06
2015,42.20,1/13,19.70,8/25,32.29
2016,32.10,3/10,23.50,11/16,26.90
2017,26.00,3/08,20.65,8/15,22.65
2018,25.40,4/09,18.10,10/12,21.24
2019,21.55,3/19,18.90,12/11,19.63
