擎亞,	8096
Year,最高價,日期,最低價,日期,收盤平均價
2004,23.30,07/15,15.80,09/17,17.16
2005,40.20,12/23,16.20,01/12,22.45
2006,49.45,01/06,21.20,09/14,28.49
2007,33.95,07/31,17.15,12/13,25.49
2008,20.00,01/03,4.99,12/05,12.20
2009,31.35,12/15,5.09,02/02,21.30
2010,62.80,09/30,19.20,02/06,40.45
2011,72.70,06/03,25.45,12/09,54.29
2012,59.80,03/03,21.45,11/06,38.88
2013,25.10,05/31,12.70,11/14,21.23
2014,17.30,02/27,10.45,10/28,14.95
2015,32.95,11/20,12.75,01/07,21.41
2016,25.45,03/15,11.15,11/15,20.18
2017,18.80,03/24,13.70,08/14,16.28
