良得電,	2462
Year,最高價,日期,最低價,日期,收盤平均價
2001,20.30,12/31,13.50,10/04,16.67
2002,37.00,3/11,17.10,10/01,23.45
2003,24.50,7/02,14.30,9/09,18.83
2004,20.90,2/02,10.75,10/21,14.98
2005,16.25,7/21,9.85,10/28,12.23
2006,20.30,12/21,12.75,9/14,15.25
2007,28.90,6/27,16.10,12/21,22.12
2008,19.40,4/07,9.56,11/21,14.80
2009,61.40,9/08,10.55,1/21,34.27
2010,61.90,4/12,29.00,11/11,43.40
2011,39.80,3/28,20.85,8/11,28.75
2012,35.45,3/09,23.60,1/03,31.31
2013,32.20,3/11,23.00,8/30,27.90
2014,37.60,2/25,21.30,10/16,29.10
2015,26.00,3/10,12.60,8/25,19.13
2016,22.10,9/21,15.55,1/21,18.20
2017,35.60,10/31,20.30,1/12,25.78
2018,34.00,1/18,23.45,5/15,28.14
