富強,	5102
Year,最高價,日期,最低價,日期,收盤平均價
2000,19.90,10/31,15.80,12/02,16.83
2001,18.10,03/30,11.90,09/24,15.41
2002,24.30,01/29,12.75,10/01,15.13
2003,16.10,01/02,11.30,10/23,12.56
2004,13.20,02/16,9.50,07/15,10.75
2005,12.00,12/21,10.35,01/14,11.19
2006,12.90,12/04,10.60,01/09,11.86
2007,13.00,04/30,10.30,12/18,11.46
2008,15.20,06/10,8.70,11/24,11.67
2009,12.65,10/30,7.10,03/06,10.52
2010,15.05,08/09,10.45,02/06,13.18
2011,32.20,07/21,13.50,01/19,23.25
2012,21.10,02/22,14.00,11/15,18.36
2013,17.20,04/08,14.10,03/07,15.21
2014,17.15,09/01,13.95,07/25,14.95
2015,19.50,01/23,13.25,08/25,16.14
2016,14.85,03/01,13.35,07/12,13.93
2017,16.95,12/12,13.80,07/13,14.61
