福懋油,	1225
Year,最高價,日期,最低價,日期,收盤平均價
2000,10.85,2/22,3.00,11/16,6.38
2001,4.60,3/08,1.85,10/19,3.26
2002,6.80,4/26,2.82,10/14,4.31
2003,5.60,11/18,3.25,1/02,4.30
2004,9.40,3/18,4.20,9/23,6.11
2005,6.20,7/04,3.74,4/21,4.68
2006,8.00,12/29,3.85,3/30,4.98
2007,12.60,7/19,6.84,1/11,8.97
2008,22.95,5/22,5.28,11/13,12.02
2009,17.80,12/23,6.00,3/03,11.05
2010,17.95,8/09,12.00,2/08,14.76
2011,16.95,2/10,11.35,11/25,14.24
2012,14.60,8/17,12.10,1/16,13.10
2013,15.15,10/30,10.15,11/08,12.67
2014,28.00,9/18,10.35,1/06,17.54
2015,26.25,12/29,19.45,4/24,22.10
2016,54.80,9/12,24.00,2/15,40.71
2017,70.40,10/17,46.70,1/10,56.15
2018,91.70,7/18,66.20,1/22,77.32
2019,83.40,4/17,32.00,11/22,57.72
