年興,	1451
Year,最高價,日期,最低價,日期,收盤平均價
2000,83.00,2/21,27.50,11/02,51.40
2001,37.40,1/05,16.00,10/09,26.95
2002,35.90,8/09,21.60,1/23,28.49
2003,38.00,8/07,30.50,3/21,33.99
2004,35.30,3/10,25.20,7/26,30.91
2005,32.50,1/04,20.10,10/20,26.20
2006,23.60,1/12,15.95,8/24,18.98
2007,25.50,7/16,18.50,12/18,21.49
2008,21.60,4/11,6.91,11/24,15.06
2009,18.20,8/03,7.50,3/03,13.09
2010,25.50,10/18,15.95,2/06,19.65
2011,25.40,1/13,19.45,11/24,22.67
2012,22.85,2/13,18.20,6/05,20.35
2013,34.45,10/08,20.20,1/17,26.04
2014,32.20,1/14,24.15,11/20,28.09
2015,28.90,4/30,17.10,8/26,23.88
2016,25.40,6/23,20.50,1/22,23.66
2017,36.15,10/11,20.10,8/17,25.56
