潤泰新,	9945
Year,最高價,日期,最低價,日期,收盤平均價
2003,7.15,2/06,3.25,5/02,5.14
2004,11.35,3/16,4.93,8/18,6.76
2005,9.27,7/25,5.61,4/19,7.16
2006,31.40,12/05,7.01,1/23,16.89
2007,41.20,8/14,20.90,12/18,29.80
2008,39.40,4/14,11.40,10/29,25.80
2009,44.90,12/15,15.55,2/11,28.43
2010,59.50,8/09,34.60,2/06,49.84
2011,54.00,1/13,27.90,8/26,39.82
2012,61.70,12/17,31.80,1/02,46.93
2013,69.60,2/06,50.70,7/04,60.32
2014,58.30,1/02,42.80,10/16,51.96
2015,55.80,4/24,28.95,8/25,44.23
2016,47.75,3/11,33.05,5/13,38.50
2017,42.30,2/17,27.60,9/29,33.87
2018,51.60,10/08,29.85,2/09,37.22
