南緯,	1467
Year,最高價,日期,最低價,日期,收盤平均價
2000,26.00,4/21,12.05,11/15,18.34
2001,17.50,2/06,12.80,9/28,15.17
2002,15.40,9/03,7.80,10/11,12.72
2003,15.60,2/06,9.95,1/03,11.93
2004,17.80,2/03,10.70,8/18,12.47
2005,12.70,1/04,8.70,9/21,10.50
2006,15.15,12/04,8.55,1/05,11.14
2007,23.40,8/15,11.15,12/18,15.39
2008,14.75,3/06,4.11,10/28,9.15
2009,8.52,12/21,4.50,1/16,6.57
2010,14.80,8/24,7.54,2/05,10.91
2011,13.20,1/04,7.34,12/20,10.49
2012,10.00,9/10,7.87,6/26,8.95
2013,16.90,10/18,9.68,1/02,13.05
2014,16.40,3/25,12.35,5/15,13.88
2015,16.70,12/31,9.59,8/25,13.28
2016,18.70,1/06,10.15,12/29,13.46
2017,12.65,12/05,8.91,5/17,10.51
2018,13.95,1/29,8.60,10/30,10.95
