華晶科,	3059
Year,最高價,日期,最低價,日期,收盤平均價
2002,110.00,12/31,81.00,12/24,94.42
2003,119.50,1/13,54.50,12/22,80.07
2004,63.50,1/27,16.80,10/27,32.56
2005,66.00,12/30,21.30,1/10,41.60
2006,79.80,1/04,43.40,6/22,61.70
2007,86.50,7/24,37.60,12/18,62.26
2008,54.10,5/20,21.00,11/21,39.48
2009,65.70,12/31,26.10,1/21,46.32
2010,65.70,1/15,39.80,5/26,48.82
2011,45.60,1/05,23.05,11/25,35.57
2012,29.70,3/22,13.60,10/29,20.29
2013,23.80,9/27,15.75,8/09,18.41
2014,40.90,11/21,21.00,1/02,29.59
2015,40.60,1/22,17.75,8/26,30.20
2016,31.10,3/03,19.05,5/16,23.41
2017,37.90,8/25,22.10,1/03,27.06
2018,44.90,6/14,18.90,10/12,30.69
2019,30.20,4/09,22.30,8/06,25.32
