力肯,	1570
Year,最高價,日期,最低價,日期,收盤平均價
2005,54.00,06/30,36.30,08/31,43.51
2006,54.90,04/13,22.25,09/14,35.68
2007,43.85,07/25,17.55,12/21,30.23
2008,21.00,03/12,6.18,10/28,13.43
2009,10.00,11/16,5.62,02/24,8.03
2010,14.40,04/15,7.51,11/22,11.27
2011,11.40,04/08,4.02,12/20,9.03
2012,8.70,12/10,4.52,01/13,7.35
2013,17.20,06/24,6.51,02/25,14.40
2014,18.70,01/16,13.35,12/01,16.32
2015,22.95,09/03,14.55,01/23,18.57
2016,17.75,03/11,13.30,05/17,15.68
2017,18.40,09/11,13.60,03/13,16.00
