鎰勝,	6115
Year,最高價,日期,最低價,日期,收盤平均價
2004,33.00,7/19,22.10,11/02,24.61
2005,38.40,3/08,22.90,1/25,29.73
2006,52.50,11/24,28.10,1/24,36.82
2007,66.50,7/26,40.80,12/24,52.10
2008,47.00,5/20,20.50,11/21,35.95
2009,68.50,9/04,21.40,1/20,44.96
2010,64.50,1/20,46.00,9/01,54.87
2011,49.90,1/05,28.75,8/09,39.94
2012,49.80,3/23,35.10,1/16,41.71
2013,46.30,7/17,40.00,11/14,42.97
2014,48.50,3/31,40.60,10/20,43.65
2015,46.50,3/26,26.00,8/25,38.06
2016,47.50,10/19,32.50,1/19,39.72
2017,52.30,3/24,43.00,7/27,45.47
2018,47.95,3/19,39.40,10/30,43.27
