長榮,	2603
Year,最高價,日期,最低價,日期,收盤平均價
2000,34.00,2/18,16.00,10/19,24.43
2001,24.80,1/16,8.50,10/04,15.87
2002,22.70,12/30,9.40,10/07,15.25
2003,32.30,11/05,19.90,5/02,25.74
2004,40.70,3/19,21.70,5/18,30.74
2005,33.90,3/07,19.15,10/20,26.54
2006,25.00,5/08,17.00,9/14,20.52
2007,34.80,10/12,18.20,1/31,23.28
2008,33.00,1/15,13.25,10/28,22.31
2009,21.60,8/14,12.25,3/03,17.05
2010,31.80,12/30,16.30,2/06,21.64
2011,31.50,1/03,13.75,12/19,21.47
2012,21.90,3/01,13.80,6/04,17.00
2013,20.10,2/23,15.95,6/18,17.49
2014,22.75,12/23,16.05,6/24,17.82
2015,25.05,1/13,12.30,12/14,17.52
2016,14.40,9/02,10.90,5/23,12.02
2017,23.35,9/01,11.20,1/03,15.94
2018,18.75,1/05,11.10,10/29,13.98
2019,14.70,7/30,11.40,1/04,12.61
