榮星,	1617
Year,最高價,日期,最低價,日期,收盤平均價
2000,20.70,9/30,14.60,12/30,17.94
2001,21.50,2/19,10.30,9/24,14.97
2002,26.20,4/24,13.65,1/17,19.36
2003,22.60,1/16,11.50,10/27,15.57
2004,16.80,3/15,11.50,12/08,12.92
2005,12.15,1/04,6.98,11/08,9.45
2006,12.55,12/28,6.83,3/21,9.19
2007,13.90,7/26,7.38,12/21,10.80
2008,10.60,4/21,4.27,11/21,7.35
2009,7.62,12/25,4.30,3/03,6.18
2010,16.50,10/01,7.00,2/06,10.58
2011,18.65,1/20,11.00,3/17,12.96
2012,13.00,4/12,8.92,6/05,10.44
2013,11.40,5/03,8.52,9/24,9.51
2014,9.83,1/02,7.50,12/01,8.76
2015,8.31,3/11,5.85,8/12,7.37
2016,8.16,11/15,6.24,5/16,6.82
2017,15.80,12/29,7.51,1/10,10.65
2018,17.00,1/16,11.60,10/30,13.70
2019,14.40,4/16,11.80,11/11,13.00
