華映,	2475
Year,最高價,日期,最低價,日期,收盤平均價
2001,32.90,12/31,6.70,10/08,13.84
2002,46.00,2/19,9.85,9/30,24.57
2003,20.20,8/14,7.50,5/05,13.68
2004,26.20,4/19,11.45,11/02,16.75
2005,15.40,6/17,7.14,10/28,11.71
2006,10.75,1/12,6.13,9/14,7.71
2007,13.75,10/31,5.71,3/14,8.79
2008,11.40,1/02,2.03,11/21,7.22
2009,5.90,7/13,2.59,3/03,4.09
2010,5.07,9/01,1.91,5/26,3.43
2011,4.82,1/04,1.06,12/14,3.04
2012,2.60,2/16,0.76,8/28,1.23
2013,2.27,5/29,0.83,2/01,1.54
2014,2.08,4/10,1.24,12/15,1.72
2015,1.71,1/27,0.65,11/20,1.10
2016,1.88,9/29,0.40,6/16,0.96
2017,3.69,9/27,1.28,1/03,1.91
2018,2.78,1/18,0.48,12/27,1.88
2019,0.75,1/24,0.13,4/24,0.43
