炎洲,	4306
Year,最高價,日期,最低價,日期,收盤平均價
2008,30.70,5/20,13.00,10/28,19.90
2009,26.10,8/04,14.10,1/21,20.25
2010,34.40,10/25,20.50,2/06,26.44
2011,32.45,8/02,22.00,12/19,27.73
2012,30.20,8/27,18.00,12/14,25.20
2013,24.90,9/16,18.80,1/02,21.29
2014,23.65,1/22,15.00,11/18,19.71
2015,16.45,3/31,10.75,7/27,13.64
2016,14.25,7/01,11.00,11/15,12.72
2017,15.10,10/17,11.90,8/11,13.28
2018,21.80,6/11,12.60,11/15,15.94
