吉祥全,	2491
Year,最高價,日期,最低價,日期,收盤平均價
2001,29.60,12/31,14.50,9/21,20.74
2002,33.90,3/26,14.00,7/03,21.99
2003,20.30,2/18,9.95,5/22,14.03
2004,14.90,3/11,0.80,11/11,7.05
2005,2.81,7/08,0.79,10/31,1.41
2006,7.27,12/22,0.82,5/12,2.17
2007,31.50,9/17,4.19,3/02,12.96
2008,20.75,7/29,7.02,9/10,13.25
2009,6.58,11/20,2.05,7/07,3.54
2010,7.85,11/29,2.00,10/29,3.78
2011,10.10,4/29,2.68,12/27,6.22
2012,5.64,2/13,1.50,9/20,3.18
2013,3.72,5/27,1.79,12/13,2.26
2014,13.90,11/26,2.22,1/02,7.25
2015,17.00,1/22,5.95,11/27,10.27
2016,9.26,7/11,6.00,11/21,7.36
2017,8.45,3/15,6.39,8/11,7.03
2018,10.75,6/11,4.50,10/29,6.66
2019,12.45,10/24,5.35,1/30,7.68
