志旭,	8067
Year,最高價,日期,最低價,日期,收盤平均價
2004,43.40,05/31,17.90,10/29,23.88
2005,22.50,01/05,9.90,12/21,15.37
2006,16.20,12/08,8.20,09/08,10.83
2007,38.15,06/20,10.85,02/26,17.43
2008,15.75,04/21,5.06,09/16,9.43
2009,13.70,11/03,5.24,03/02,10.63
2010,21.35,07/16,9.80,11/10,15.22
2011,12.95,05/03,7.01,12/13,10.86
2012,8.44,02/10,3.85,11/22,6.42
2013,7.54,08/06,4.68,01/02,6.41
2014,10.15,07/25,6.00,02/05,7.75
2015,7.42,01/06,4.52,12/23,6.35
2016,5.43,09/14,4.14,08/02,4.63
2017,11.45,12/19,4.19,04/07,6.46
