茂順,	9942
Year,最高價,日期,最低價,日期,收盤平均價
2002,59.00,2/04,37.00,2/25,45.20
2003,52.50,1/13,35.90,5/09,42.13
2004,44.40,3/05,36.70,6/29,41.58
2005,44.00,1/24,25.05,10/26,36.04
2006,41.65,12/25,27.15,1/25,33.03
2007,53.50,2/07,35.60,8/17,43.59
2008,41.65,5/21,24.00,12/30,33.99
2009,33.30,12/31,20.70,2/03,27.71
2010,49.95,12/20,30.20,2/08,41.03
2011,62.00,8/02,44.00,10/05,50.92
2012,57.20,3/26,46.60,10/29,49.78
2013,95.00,12/31,48.75,1/02,66.07
2014,152.00,4/07,85.60,1/20,119.04
2015,122.00,4/09,65.00,8/24,89.06
2016,93.50,3/17,69.70,1/12,82.45
2017,95.70,11/23,78.80,7/19,83.06
