中釉,	1809
Year,最高價,日期,最低價,日期,收盤平均價
2000,23.40,4/07,7.05,11/21,13.20
2001,13.15,3/26,5.00,10/09,8.57
2002,16.90,6/10,5.15,10/08,9.11
2003,11.10,1/23,5.10,5/02,7.12
2004,11.95,3/19,6.75,8/18,8.27
2005,8.85,1/04,5.61,11/09,6.76
2006,17.20,12/29,6.00,3/08,7.88
2007,21.15,7/05,9.50,12/21,15.22
2008,14.10,6/09,5.00,10/28,9.89
2009,22.90,12/01,5.76,3/03,12.23
2010,34.30,8/25,15.00,2/06,25.53
2011,28.40,4/06,11.00,12/20,19.57
2012,19.75,4/02,12.00,1/02,14.97
2013,17.95,12/31,12.70,7/09,14.14
2014,19.40,3/04,13.40,12/01,15.45
2015,15.15,4/14,8.00,8/25,11.96
2016,13.85,10/25,9.42,1/11,11.26
2017,14.85,9/20,10.90,5/16,12.24
2018,16.50,6/11,10.10,10/30,12.33
2019,16.90,6/17,9.90,5/14,12.04
