巨庭,	1539
Year,最高價,日期,最低價,日期,收盤平均價
2002,21.60,12/12,17.00,11/08,19.08
2003,20.30,1/16,13.80,11/06,15.99
2004,22.00,4/06,8.50,12/14,13.58
2005,10.50,1/06,6.05,9/23,7.25
2006,11.35,11/16,5.01,4/12,6.77
2007,17.30,7/20,9.25,1/26,13.17
2008,12.60,4/21,3.61,10/20,7.61
2009,8.93,12/24,3.61,1/21,5.85
2010,11.80,4/13,6.36,2/08,9.20
2011,9.20,1/06,5.36,12/15,7.42
2012,8.28,2/22,5.08,6/04,5.93
2013,25.70,10/18,6.20,1/28,12.34
2014,25.00,8/12,14.15,10/28,20.16
2015,45.55,6/18,18.00,1/05,30.22
2016,37.40,7/07,22.10,11/09,29.70
2017,28.95,1/11,19.90,12/28,23.61
