特力,	2908
Year,最高價,日期,最低價,日期,收盤平均價
2000,35.00,5/06,13.35,11/21,23.86
2001,30.90,6/14,15.70,9/19,23.21
2002,33.60,6/13,22.00,8/06,26.07
2003,28.40,1/24,15.50,8/04,21.34
2004,22.90,2/26,16.40,6/15,19.18
2005,26.10,10/06,19.30,5/25,22.30
2006,25.10,4/25,15.95,11/06,20.71
2007,25.40,8/01,17.40,3/09,20.00
2008,21.00,1/17,13.50,12/04,17.96
2009,18.70,12/16,14.10,1/21,15.57
2010,26.60,10/06,15.30,2/06,20.31
2011,28.30,8/01,18.85,11/24,22.45
2012,22.60,11/05,18.80,6/04,20.84
2013,24.00,8/01,21.35,4/16,22.60
2014,23.40,3/26,19.05,10/16,21.19
2015,21.50,6/26,18.80,8/24,20.52
2016,20.85,2/19,18.90,10/21,19.66
2017,23.85,7/04,19.50,1/05,21.43
2018,24.50,4/10,21.65,2/09,22.91
2019,23.00,6/20,20.15,8/02,21.62
