台化,	1326
Year,最高價,日期,最低價,日期,收盤平均價
2003,58.00,11/06,30.70,4/28,42.85
2004,62.50,10/04,43.00,5/17,53.80
2005,67.40,3/11,48.75,9/29,56.70
2006,55.10,12/27,43.55,7/25,50.34
2007,92.50,10/12,53.50,1/10,73.01
2008,88.00,1/15,39.50,12/24,63.41
2009,70.60,11/17,33.30,3/04,53.10
2010,99.20,12/16,66.30,1/29,77.17
2011,119.00,4/11,73.80,8/09,95.65
2012,93.70,3/06,58.70,11/15,78.53
2013,86.10,12/11,66.20,6/21,76.48
2014,84.00,1/02,61.80,12/17,72.43
2015,80.40,4/30,59.00,8/24,71.78
2016,100.00,12/01,66.70,1/11,83.55
2017,105.50,12/29,88.10,5/10,93.79
2018,130.00,9/21,99.60,12/25,112.66
