欣巴巴,	9906
Year,最高價,日期,最低價,日期,收盤平均價
2000,7.20,2/14,0.76,12/06,2.98
2001,2.42,2/06,0.37,12/04,1.21
2002,1.61,8/12,0.54,3/12,1.08
2003,8.50,11/06,1.11,1/06,4.00
2004,9.40,2/12,1.84,12/07,4.68
2005,2.56,1/03,0.43,10/05,1.44
2006,1.56,6/02,0.57,9/06,1.05
2007,2.66,9/14,0.95,3/06,1.42
2008,2.52,5/20,0.87,10/03,1.41
2009,1.70,11/25,0.81,10/09,1.19
2010,1.81,12/23,1.05,5/07,1.32
2011,15.65,10/26,1.15,3/17,9.98
2012,60.30,9/12,13.00,2/06,31.18
2013,145.50,6/06,37.00,1/04,61.23
2014,43.90,4/18,26.95,8/19,34.52
2015,53.50,4/17,12.90,11/19,28.83
2016,28.50,6/29,8.60,1/21,17.45
2017,24.30,7/03,15.25,12/21,18.67
