旭源,	8421
Year,最高價,日期,最低價,日期,收盤平均價
2012,24.30,11/30,18.90,12/22,22.11
2013,21.20,03/18,14.20,08/15,17.65
2014,20.90,03/17,11.75,12/19,17.23
2015,13.80,12/08,9.20,08/25,12.13
2016,26.60,08/08,11.35,01/05,21.62
2017,21.80,03/13,15.25,11/21,19.11
