今展科,	6432
Year,最高價,日期,最低價,日期,收盤平均價
2015,53.00,05/22,21.20,08/26,38.51
2016,35.90,03/03,23.15,11/18,31.26
2017,26.80,03/15,17.40,11/10,21.23
