淳紳,	4529
Year,最高價,日期,最低價,日期,收盤平均價
2001,13.95,05/04,3.51,11/05,6.14
2002,15.00,06/14,5.00,01/23,9.88
2003,18.80,07/10,11.45,01/02,14.56
2004,16.40,02/27,12.00,08/16,14.01
2005,14.85,02/14,7.99,12/21,11.29
2006,10.85,12/07,7.33,03/07,8.50
2007,15.20,07/19,9.00,03/06,11.48
2008,23.35,05/05,5.75,11/20,14.31
2009,16.70,09/22,5.90,03/03,12.92
2010,15.80,01/21,8.10,10/05,12.73
2011,14.10,05/31,9.00,09/28,12.22
2012,17.50,04/11,9.40,01/03,13.15
2013,18.75,05/20,12.70,03/01,16.40
2014,25.90,04/09,13.70,11/19,20.64
2015,67.80,11/09,9.60,08/25,39.23
2016,50.00,03/03,30.00,01/18,40.49
2017,50.90,09/12,23.80,06/30,37.55
