華南金,	2880
Year,最高價,日期,最低價,日期,收盤平均價
2001,21.20,12/20,19.50,12/24,20.26
2002,29.20,6/17,14.85,9/30,21.40
2003,28.60,1/24,19.50,4/02,23.21
2004,33.80,3/05,21.50,8/13,27.46
2005,27.40,1/03,19.85,10/28,23.62
2006,25.85,5/05,20.40,9/14,22.40
2007,25.50,1/03,19.75,8/17,23.05
2008,32.35,5/20,13.60,11/21,23.61
2009,24.40,6/01,15.25,2/02,19.08
2010,24.80,12/31,16.90,5/25,19.65
2011,24.80,1/03,16.00,12/19,20.61
2012,17.80,3/14,15.00,11/15,16.41
2013,17.90,2/20,15.95,8/22,17.06
2014,19.60,7/31,16.75,2/06,17.80
2015,19.45,4/27,14.40,8/24,16.99
2016,17.85,8/11,13.90,1/21,16.04
2017,18.40,8/07,16.15,1/04,16.91
