瀚宇博,	5469
Year,最高價,日期,最低價,日期,收盤平均價
2003,41.40,12/31,16.50,9/10,27.09
2004,41.50,1/02,18.60,7/20,30.12
2005,39.70,4/07,23.20,10/27,30.23
2006,39.00,5/22,24.65,8/02,30.72
2007,36.00,7/24,23.20,12/21,28.78
2008,34.30,6/06,9.00,11/21,23.04
2009,33.30,10/15,10.05,1/21,20.94
2010,31.85,1/04,18.75,11/24,25.38
2011,21.30,1/03,10.35,12/13,15.91
2012,17.50,3/15,11.30,1/02,14.54
2013,14.90,5/23,10.70,11/26,12.76
2014,14.15,12/27,10.55,10/16,12.08
2015,16.90,1/27,6.76,8/25,11.58
2016,21.65,12/07,8.61,5/13,11.64
2017,23.75,12/25,13.35,8/14,17.32
2018,35.20,7/03,16.40,4/26,23.64
2019,47.10,10/23,21.85,1/04,34.42
