雅茗-KY,	2726
Year,最高價,日期,最低價,日期,收盤平均價
2014,43.60,12/24,39.00,12/24,41.39
2015,64.80,12/18,38.00,02/13,48.97
2016,77.00,08/18,62.00,06/13,68.72
2017,119.00,06/07,62.10,01/06,96.33
