康樂-KY,	4154
Year,最高價,日期,最低價,日期,收盤平均價
2011,55.50,12/28,38.10,12/28,44.97
2012,66.40,02/09,28.00,11/21,44.08
2013,40.30,02/27,21.60,12/16,34.10
2014,31.75,07/01,20.00,10/28,27.60
2015,26.75,01/12,15.75,08/24,23.22
2016,36.95,05/30,18.20,11/14,26.41
2017,35.75,08/02,18.40,04/17,26.92
