榮運,	2607
Year,最高價,日期,最低價,日期,收盤平均價
2000,33.50,1/28,9.55,11/21,20.26
2001,16.00,2/22,6.00,7/19,10.15
2002,24.90,1/18,8.30,10/01,14.32
2003,17.50,1/16,8.80,5/02,11.66
2004,19.00,3/19,10.45,8/09,14.06
2005,16.00,1/03,10.50,10/26,12.93
2006,19.65,12/08,12.30,1/23,15.48
2007,22.35,7/19,13.35,12/21,17.42
2008,35.40,4/14,10.70,10/28,21.70
2009,35.10,5/25,14.50,1/21,25.35
2010,31.20,1/11,21.00,5/25,25.68
2011,30.90,1/04,13.00,12/20,21.69
2012,21.80,9/20,13.70,1/02,16.86
2013,21.70,1/08,18.10,6/21,19.62
2014,22.90,1/03,16.70,10/16,19.09
2015,20.00,1/13,11.50,8/25,15.57
2016,14.20,3/25,12.30,11/09,13.05
2017,16.05,2/02,12.80,1/03,14.03
2018,14.50,1/03,12.55,10/30,13.33
