聯華食,	1231
Year,最高價,日期,最低價,日期,收盤平均價
2000,50.50,2/22,16.20,12/30,32.32
2001,21.20,3/19,11.00,7/19,15.60
2002,22.60,6/21,12.40,10/07,16.01
2003,17.30,2/12,9.00,9/15,11.52
2004,15.30,2/12,8.85,11/01,10.49
2005,12.30,3/23,8.80,11/08,9.58
2006,11.30,12/12,8.00,9/15,9.35
2007,16.75,7/19,9.83,1/15,11.71
2008,15.70,5/26,6.45,10/28,10.95
2009,14.70,8/17,8.20,2/02,11.53
2010,31.25,8/09,12.50,2/06,20.41
2011,49.95,8/02,22.55,3/15,35.16
2012,43.70,3/03,32.50,6/04,36.67
2013,56.80,7/18,34.20,11/14,40.58
2014,45.00,7/21,28.50,10/16,37.14
2015,37.30,4/22,22.95,8/24,30.31
2016,33.80,8/08,26.40,1/07,30.14
2017,37.30,7/24,31.15,1/03,34.00
