寶聯通,	5450
Year,最高價,日期,最低價,日期,收盤平均價
2000,52.00,09/08,32.10,08/22,39.47
2001,74.00,12/26,29.60,09/21,48.17
2002,76.50,03/13,37.20,12/31,55.12
2003,40.10,01/13,22.00,11/03,29.39
2004,26.50,03/02,8.50,12/01,15.61
2005,10.60,03/18,7.50,01/13,8.92
2006,16.40,12/29,8.80,07/19,10.58
2007,20.15,09/17,13.50,12/18,15.90
2008,16.35,02/25,9.20,12/05,13.39
2009,20.00,12/22,9.90,02/06,16.17
2010,42.30,03/23,18.40,01/04,29.53
2011,30.30,01/20,11.00,12/19,19.29
2012,20.75,02/23,11.05,01/18,15.81
2013,23.85,06/20,11.55,01/07,18.58
2014,29.45,03/31,14.25,08/18,22.34
2015,19.20,03/10,5.94,08/24,13.55
2016,11.20,07/07,7.80,06/23,9.46
2017,9.75,02/10,6.60,08/15,7.75
