祥碩,	5269
Year,最高價,日期,最低價,日期,收盤平均價
2012,87.00,12/12,67.40,12/21,72.54
2013,77.60,1/31,30.00,11/13,49.00
2014,228.50,7/08,36.20,2/05,124.29
2015,277.00,7/02,105.50,8/26,176.93
2016,289.50,10/11,132.00,4/20,199.34
2017,437.00,7/27,253.50,4/17,333.91
