鈞寶,	6155
Year,最高價,日期,最低價,日期,收盤平均價
2006,32.20,12/25,24.50,9/15,28.20
2007,62.00,8/13,28.10,12/19,42.32
2008,42.50,5/21,15.40,12/23,30.57
2009,37.40,10/08,15.35,1/10,26.45
2010,43.25,1/22,27.50,11/24,32.71
2011,32.50,2/08,18.00,11/24,24.56
2012,21.95,4/26,15.65,10/15,18.98
2013,22.55,3/01,17.55,1/04,20.46
2014,34.25,4/08,18.70,10/27,25.41
2015,26.40,5/07,14.10,8/25,20.24
2016,20.00,3/16,15.50,1/18,17.79
2017,25.70,5/02,17.25,6/30,18.98
2018,55.90,7/16,18.10,2/06,26.91
2019,31.00,12/23,19.00,1/04,22.84
