萬潤,	6187
Year,最高價,日期,最低價,日期,收盤平均價
2002,51.50,09/27,35.70,12/30,39.95
2003,49.40,12/05,25.90,09/10,33.45
2004,60.50,02/19,24.40,12/29,42.54
2005,29.50,02/21,16.30,10/21,22.36
2006,36.90,02/20,18.50,06/21,25.57
2007,39.65,07/16,18.90,02/26,26.81
2008,48.00,05/22,12.25,12/24,25.63
2009,47.60,12/03,13.30,01/21,26.23
2010,63.60,10/07,31.00,02/01,50.52
2011,41.80,01/07,11.45,11/24,23.43
2012,19.20,03/12,12.65,01/16,16.22
2013,34.55,10/25,13.90,04/18,26.41
2014,69.50,06/09,28.90,01/03,51.78
2015,67.20,04/30,31.25,08/25,49.83
2016,72.50,08/08,37.05,01/18,57.22
2017,80.10,04/28,50.40,08/15,66.77
