理銘,	6212
Year,最高價,日期,最低價,日期,收盤平均價
2002,60.50,12/26,55.00,12/30,57.25
2003,78.00,07/28,29.60,10/30,51.69
2004,32.90,02/10,7.50,12/20,18.75
2005,9.10,02/25,4.00,11/17,6.29
2006,11.60,12/08,3.52,09/22,5.52
2007,15.20,03/30,6.78,01/24,10.83
2008,10.70,04/17,3.50,10/31,6.78
2009,17.40,12/17,4.25,03/24,14.05
2010,16.95,01/04,8.97,05/27,13.11
2011,13.55,05/04,11.00,11/03,12.39
2012,12.75,11/20,10.05,05/09,11.30
2013,24.75,12/20,11.70,01/11,18.79
2014,37.00,02/27,22.50,01/03,30.37
2015,32.00,07/14,19.90,08/26,27.69
2016,33.20,09/22,24.80,02/24,31.94
2017,32.00,03/13,25.55,08/07,28.20
