兆遠,	4944
Year,最高價,日期,最低價,日期,收盤平均價
2011,74.00,06/01,15.20,11/24,37.35
2012,39.35,02/22,19.00,01/02,28.86
2013,34.20,06/03,21.10,11/05,27.47
2014,40.95,02/26,22.20,10/28,34.10
2015,32.15,03/20,8.08,08/25,20.06
2016,12.50,01/05,6.07,05/16,8.82
2017,21.20,10/17,7.48,08/14,13.44
