中菲,	5403
Year,最高價,日期,最低價,日期,收盤平均價
2000,185.00,03/09,26.00,11/20,92.75
2001,44.60,04/26,17.20,10/08,30.08
2002,36.90,01/10,18.60,09/27,25.79
2003,24.50,01/07,15.60,05/12,18.63
2004,22.90,03/08,14.90,12/09,17.81
2005,16.50,03/10,12.60,10/21,14.42
2006,16.25,05/23,12.60,10/12,14.41
2007,17.10,07/20,12.40,12/17,14.59
2008,16.85,05/19,11.00,11/18,13.92
2009,26.05,12/14,11.15,01/20,18.68
2010,34.20,03/30,19.80,10/20,26.45
2011,25.65,05/19,16.15,11/23,22.85
2012,21.40,02/14,18.10,06/04,19.80
2013,27.90,06/20,20.65,01/08,23.89
2014,28.10,03/18,20.90,10/16,25.16
2015,23.50,11/05,18.25,08/24,21.99
2016,33.90,09/13,21.50,01/04,29.32
2017,38.85,08/22,30.25,01/03,35.69
