中連貨,	5604
Year,最高價,日期,最低價,日期,收盤平均價
2000,26.00,02/19,8.25,11/22,13.79
2001,12.50,03/02,9.40,05/03,10.68
2002,12.35,04/25,9.00,10/07,10.08
2003,16.30,10/17,10.40,01/02,12.78
2004,20.50,02/09,14.80,07/20,17.53
2005,28.55,12/06,18.60,01/25,23.33
2006,33.45,05/15,21.20,11/13,26.36
2007,29.50,07/12,22.60,03/05,25.99
2008,42.95,04/16,16.50,11/24,29.28
2009,23.70,05/25,16.30,01/05,20.57
2010,30.10,12/30,20.10,02/06,24.15
2011,29.50,01/04,21.55,11/23,25.96
2012,26.85,09/25,23.50,06/27,25.31
2013,28.90,12/09,25.00,06/26,26.71
2014,41.00,02/26,28.00,01/10,37.83
2015,40.00,01/07,33.50,09/17,38.77
2016,40.00,03/08,29.00,11/07,35.80
2017,34.20,02/24,28.00,11/29,30.77
