星雲,	8047
Year,最高價,日期,最低價,日期,收盤平均價
2004,40.20,03/01,12.95,12/23,28.61
2005,16.35,03/02,9.17,08/31,11.81
2006,18.40,06/06,9.75,03/24,11.71
2007,26.50,07/20,11.80,01/11,15.69
2008,16.30,05/28,6.60,12/18,12.36
2009,15.20,10/22,6.60,03/03,11.54
2010,20.10,08/23,9.22,02/06,15.47
2011,15.00,01/03,8.36,12/20,11.87
2012,10.75,09/24,8.19,01/17,9.47
2013,13.65,05/29,9.40,01/03,11.30
2014,15.55,10/06,10.90,02/05,13.17
2015,16.60,01/29,10.30,12/10,13.46
2016,11.60,11/24,9.92,08/10,10.67
2017,13.40,05/18,10.35,01/19,11.91
