鉅橡,	8074
Year,最高價,日期,最低價,日期,收盤平均價
2004,29.30,04/14,16.70,09/17,21.42
2005,29.55,12/28,12.35,10/28,17.92
2006,29.85,01/03,17.85,09/15,21.97
2007,24.00,04/20,9.90,12/21,18.69
2008,13.90,04/17,7.75,12/23,10.87
2009,21.00,09/28,7.20,01/21,17.40
2010,22.20,03/18,15.05,11/15,19.32
2011,18.20,01/20,9.35,10/04,15.65
2012,18.80,10/17,10.25,01/05,14.93
2013,36.85,12/30,16.00,01/17,25.04
2014,52.50,02/26,23.70,08/18,34.86
2015,30.50,03/24,17.15,07/28,25.39
2016,36.45,08/29,21.95,01/18,31.32
2017,34.60,03/17,25.00,08/16,30.78
