天瀚,	6225
Year,最高價,日期,最低價,日期,收盤平均價
2004,19.90,9/27,10.40,11/30,15.09
2005,16.90,3/11,7.30,11/10,12.35
2006,12.90,1/06,6.42,9/07,9.09
2007,27.25,11/29,7.82,1/08,15.64
2008,19.80,6/06,3.30,11/26,12.14
2009,48.00,12/09,4.14,2/02,17.85
2010,44.75,1/04,18.50,11/16,26.13
2011,20.80,1/03,1.67,12/21,11.85
2012,5.72,8/06,1.90,5/18,3.56
2013,5.95,5/22,4.10,1/02,4.73
2014,13.90,4/03,3.90,9/26,6.29
2015,6.60,3/13,2.73,12/18,4.37
2016,4.78,6/17,1.77,4/13,3.29
2017,3.99,1/06,2.68,7/10,3.24
2018,6.86,5/30,2.62,1/24,3.76
