直得,	1597
Year,最高價,日期,最低價,日期,收盤平均價
2012,48.50,12/28,43.00,12/28,44.80
2013,87.90,02/06,41.00,01/09,65.18
2014,64.30,03/05,28.25,10/28,53.22
2015,43.90,01/06,21.60,08/24,30.26
2016,40.05,09/22,24.35,01/14,32.47
2017,109.00,11/22,30.70,01/16,73.41
