建準,	2421
Year,最高價,日期,最低價,日期,收盤平均價
2000,32.00,9/14,12.30,12/05,17.68
2001,63.00,4/25,14.20,1/02,32.76
2002,43.80,4/15,16.90,12/25,28.82
2003,21.60,7/09,14.60,9/10,17.49
2004,19.70,3/05,12.80,8/04,15.57
2005,15.40,2/24,10.45,10/20,12.98
2006,26.05,12/29,12.50,6/08,15.82
2007,30.05,7/11,14.70,12/19,22.43
2008,21.00,10/03,14.00,7/16,17.55
2009,31.40,12/11,16.90,1/21,20.44
2010,32.60,5/18,24.40,2/09,27.06
2011,28.20,8/30,21.90,3/17,25.71
2012,26.90,2/04,17.00,11/05,20.34
2013,20.85,12/31,16.50,11/26,17.91
2014,24.45,5/13,18.55,12/01,21.05
2015,23.25,4/09,11.80,8/25,18.16
2016,28.40,12/26,16.40,1/11,23.36
2017,70.60,11/01,26.75,1/04,43.22
