佳世達,	2352
Year,最高價,日期,最低價,日期,收盤平均價
2000,173.00,4/05,32.70,12/30,93.90
2001,55.50,12/17,24.50,10/19,37.81
2002,86.00,4/17,37.50,10/07,58.49
2003,52.50,9/17,34.90,4/28,42.23
2004,53.50,4/22,30.30,11/01,39.47
2005,37.20,2/14,27.20,9/28,32.01
2006,35.70,1/17,15.70,9/05,22.57
2007,46.40,10/31,11.85,5/03,19.86
2008,35.75,1/02,4.81,11/21,18.95
2009,21.20,12/02,5.51,1/21,13.85
2010,22.45,10/01,14.10,2/08,18.49
2011,22.25,1/13,5.58,12/19,12.54
2012,9.25,2/16,5.90,11/21,6.99
2013,8.35,3/13,6.13,11/11,6.99
2014,16.70,7/15,7.28,1/02,12.15
2015,15.85,1/15,8.45,8/24,12.10
2016,15.90,12/16,9.30,1/18,11.92
2017,25.85,6/05,15.05,1/03,20.46
2018,23.30,8/01,16.95,10/26,20.47
