大地-KY,	8437
Year,最高價,日期,最低價,日期,收盤平均價
2015,180.50,05/08,94.10,08/25,141.39
2016,202.00,10/05,121.00,01/07,167.11
2017,253.50,12/28,168.50,08/02,203.75
