中美晶,	5483
Year,最高價,日期,最低價,日期,收盤平均價
2001,23.50,03/16,5.00,10/15,11.86
2002,26.40,04/29,9.20,10/14,14.19
2003,17.30,08/04,9.55,02/06,13.06
2004,28.40,04/14,14.00,01/02,20.45
2005,85.10,08/25,19.60,01/13,44.56
2006,100.00,04/19,59.50,06/21,81.08
2007,367.00,07/31,86.20,01/11,212.91
2008,260.00,01/04,44.65,11/24,148.13
2009,95.70,06/01,58.10,03/03,79.87
2010,116.50,08/25,61.00,05/26,92.12
2011,146.00,02/22,35.35,11/24,92.74
2012,69.60,02/10,28.05,11/01,47.16
2013,52.10,12/31,32.10,08/28,41.33
2014,62.40,01/09,42.30,09/16,53.68
2015,55.10,01/05,26.20,08/25,42.45
2016,47.65,01/04,27.40,11/14,36.13
2017,90.70,10/25,33.10,01/03,59.60
