建碁,	3046
Year,最高價,日期,最低價,日期,收盤平均價
2002,91.00,8/27,43.40,12/20,60.63
2003,53.50,1/15,28.10,9/10,37.41
2004,33.90,2/19,10.20,11/01,18.78
2005,16.40,7/05,6.50,11/09,11.72
2006,14.00,1/12,4.70,8/28,7.94
2007,17.90,2/14,7.78,1/03,13.67
2008,20.55,6/10,3.60,11/21,11.20
2009,15.00,12/11,4.21,1/20,9.28
2010,16.60,7/23,9.50,2/09,12.54
2011,14.30,1/06,5.88,12/19,9.39
2012,8.10,3/01,4.65,11/22,6.14
2013,7.47,11/05,4.90,10/18,5.75
2014,9.83,12/31,5.10,5/23,6.62
2015,17.55,4/15,8.80,1/07,12.41
2016,9.78,1/27,4.66,12/08,6.99
2017,17.00,12/11,3.43,8/21,5.32
