寶隆,	1906
Year,最高價,日期,最低價,日期,收盤平均價
2000,10.80,2/22,2.06,12/27,4.53
2001,4.00,2/26,1.49,7/06,2.46
2002,4.92,4/26,1.75,10/17,2.80
2003,8.00,1/24,2.80,5/05,4.30
2004,9.20,4/19,4.89,8/19,6.45
2005,6.15,1/03,3.02,11/17,4.07
2006,8.30,12/28,3.01,3/31,4.54
2007,11.65,7/19,5.52,12/21,7.59
2008,8.74,4/21,2.97,10/28,5.96
2009,8.18,12/10,3.04,3/03,5.03
2010,10.95,4/15,6.46,5/26,8.17
2011,9.19,1/05,6.45,10/04,7.73
2012,8.40,3/14,5.11,8/07,6.48
2013,10.45,12/20,6.31,3/05,7.58
2014,14.45,8/05,8.78,4/28,11.22
2015,11.80,1/08,6.99,6/10,8.94
2016,17.95,10/24,6.50,1/18,10.96
2017,39.85,9/14,17.10,1/03,28.36
2018,32.00,2/26,13.80,10/30,21.84
