羅昇,	8374
Year,最高價,日期,最低價,日期,收盤平均價
2008,20.00,12/25,19.00,12/25,19.36
2009,36.90,10/16,17.00,2/23,24.78
2010,56.00,12/29,26.60,2/08,37.94
2011,95.70,5/06,39.55,10/04,58.62
2012,65.90,3/29,22.20,11/05,42.51
2013,38.50,2/19,23.10,11/13,28.97
2014,30.50,2/20,18.50,10/28,24.24
2015,21.95,2/03,8.36,8/25,14.75
2016,20.85,12/21,9.07,1/18,12.75
2017,41.25,11/09,15.35,5/09,23.44
2018,34.90,6/05,15.60,10/29,26.21
