華航,	2610
Year,最高價,日期,最低價,日期,收盤平均價
2000,25.00,2/22,15.50,9/19,19.36
2001,22.80,1/08,8.90,10/09,15.98
2002,17.60,3/05,10.00,10/11,13.84
2003,18.00,1/08,11.00,4/28,14.15
2004,25.80,3/19,14.80,1/02,18.09
2005,19.10,1/17,14.15,10/21,16.65
2006,16.15,5/10,13.55,8/23,14.70
2007,16.55,2/09,12.30,8/21,14.60
2008,20.10,3/24,5.01,10/13,12.39
2009,12.90,9/17,6.04,1/21,8.98
2010,26.00,12/31,10.10,2/09,17.25
2011,26.15,1/03,11.30,12/20,17.10
2012,15.15,2/06,11.00,11/22,12.41
2013,13.45,1/21,10.20,8/29,11.34
2014,15.35,12/08,9.82,8/18,10.82
2015,18.25,4/15,10.65,11/30,13.57
2016,12.05,1/04,9.07,7/06,10.14
2017,13.40,9/11,9.02,6/14,10.40
2018,12.90,1/12,8.97,10/12,10.30
