和成,	1810
Year,最高價,日期,最低價,日期,收盤平均價
2000,18.10,2/21,4.78,11/21,10.95
2001,14.50,4/02,5.20,10/09,9.36
2002,10.10,4/30,5.00,10/01,7.39
2003,11.80,1/22,5.30,5/02,8.23
2004,16.10,3/16,7.60,8/18,10.44
2005,11.50,1/04,6.16,10/28,8.10
2006,15.70,12/29,6.20,3/24,7.97
2007,21.25,7/30,8.80,12/21,13.92
2008,17.60,5/20,5.50,9/19,9.81
2009,12.00,12/24,6.03,3/03,8.62
2010,13.40,8/23,10.00,2/05,11.26
2011,12.70,1/03,6.56,12/20,10.21
2012,10.90,3/27,6.91,1/13,8.66
2013,12.10,10/30,8.58,4/16,9.69
2014,12.10,9/25,9.78,11/19,10.51
2015,10.95,3/20,6.61,8/25,9.03
2016,9.54,12/30,7.27,6/13,8.15
2017,10.55,2/22,8.81,5/10,9.47
