建漢,	3062
Year,最高價,日期,最低價,日期,收盤平均價
2003,75.50,8/01,36.20,9/23,46.79
2004,54.50,3/08,19.10,12/22,33.53
2005,36.85,12/30,11.55,11/09,22.95
2006,76.50,12/19,33.25,3/22,45.06
2007,134.00,7/26,54.20,12/18,82.84
2008,65.10,1/02,12.55,11/21,39.95
2009,52.00,11/20,21.50,1/21,38.32
2010,51.80,1/19,31.15,5/26,40.09
2011,41.85,1/27,24.00,12/20,32.21
2012,33.45,2/15,19.55,7/25,24.73
2013,37.85,8/15,21.00,4/16,28.38
2014,36.30,2/25,20.85,10/17,29.32
2015,26.65,1/05,12.30,8/25,19.89
2016,22.40,1/27,15.50,1/05,19.07
2017,22.25,3/23,17.00,12/08,19.38
