全家,	5903
Year,最高價,日期,最低價,日期,收盤平均價
2002,37.50,12/12,22.90,06/03,26.95
2003,51.50,12/30,33.00,03/13,39.51
2004,60.50,02/12,48.80,01/16,53.48
2005,56.70,07/08,47.80,10/24,51.97
2006,55.00,08/07,48.50,06/12,50.67
2007,57.40,07/24,48.10,12/25,51.40
2008,58.10,06/10,41.65,10/29,51.19
2009,67.80,11/10,47.00,02/11,56.54
2010,104.00,12/28,57.60,02/06,82.39
2011,171.00,08/02,93.90,03/03,133.83
2012,162.00,03/16,121.00,01/06,143.20
2013,210.00,12/03,131.50,01/17,156.12
2014,220.00,06/18,172.00,01/16,201.14
2015,258.00,03/23,190.00,02/02,225.07
2016,227.50,08/18,194.00,01/08,213.67
2017,212.50,01/05,174.00,12/21,192.27
