華義,	3086
Year,最高價,日期,最低價,日期,收盤平均價
2004,40.00,03/29,13.50,12/30,19.90
2005,16.00,02/21,6.10,10/20,10.36
2006,27.60,10/11,9.23,03/07,13.90
2007,24.10,01/11,9.85,12/21,17.57
2008,27.05,06/04,8.90,01/24,15.27
2009,25.10,06/01,13.45,01/15,18.30
2010,40.00,06/03,19.10,01/08,29.51
2011,34.80,01/21,16.10,08/29,28.14
2012,26.60,02/21,11.45,10/30,20.63
2013,15.00,12/24,9.65,11/22,12.76
2014,19.65,06/23,9.10,10/16,14.58
2015,19.45,04/08,7.03,08/25,15.75
2016,18.70,04/22,5.81,10/26,13.63
2017,20.10,06/30,6.05,03/13,13.01
