晶華,	2707
Year,最高價,日期,最低價,日期,收盤平均價
2000,25.70,2/22,15.20,1/04,19.36
2001,25.00,1/02,13.65,9/20,16.22
2002,31.50,11/26,14.30,1/17,19.33
2003,41.00,3/14,22.90,5/02,31.39
2004,48.20,2/09,34.20,6/08,39.27
2005,66.80,12/19,37.70,4/21,49.11
2006,105.00,12/11,61.00,1/02,80.26
2007,414.50,2/05,97.60,1/05,312.87
2008,738.00,6/09,165.00,10/28,422.31
2009,534.00,5/19,253.00,3/03,392.29
2010,553.00,8/25,322.00,2/08,435.00
2011,594.00,6/02,352.50,12/19,476.95
2012,479.00,3/05,270.00,7/19,363.49
2013,405.00,7/23,309.00,4/16,347.83
2014,376.00,4/10,300.00,10/17,340.61
2015,335.00,1/05,182.50,8/25,266.89
2016,227.50,1/04,168.00,12/30,189.34
2017,175.00,2/21,150.00,11/03,158.49
2018,160.50,3/15,130.00,10/11,145.99
