宏洲,	1413
Year,最高價,日期,最低價,日期,收盤平均價
2000,13.50,2/21,1.96,12/08,6.53
2001,3.48,2/06,1.18,12/04,2.05
2002,5.45,3/27,1.55,1/02,3.13
2003,7.65,2/07,2.45,5/02,4.24
2004,7.00,2/11,3.53,8/05,4.53
2005,4.52,1/03,2.02,11/28,2.85
2006,4.57,12/27,1.76,4/04,2.28
2007,6.25,7/24,3.00,1/16,4.01
2008,4.55,4/17,1.30,11/26,2.88
2009,6.00,12/17,1.45,2/24,2.38
2010,12.55,10/07,5.00,2/06,7.38
2011,11.30,1/06,3.75,12/20,7.46
2012,6.43,2/16,3.70,7/25,4.58
2013,5.15,12/27,3.85,9/02,4.23
2014,5.90,11/28,3.12,10/31,4.40
2015,10.00,6/18,5.70,1/05,7.39
2016,7.60,3/21,5.50,12/29,6.52
2017,9.75,12/21,5.40,1/17,7.14
2018,17.40,5/03,7.66,2/06,11.92
