匯僑,	2904
Year,最高價,日期,最低價,日期,收盤平均價
2000,24.20,2/11,5.85,12/21,13.00
2001,13.30,4/16,3.48,8/09,7.58
2002,15.60,2/21,4.20,10/09,8.98
2003,7.45,1/28,2.42,9/10,4.28
2004,7.20,2/10,2.93,9/22,4.48
2005,4.84,1/05,1.62,5/18,2.63
2006,2.93,12/12,1.26,4/20,1.92
2007,9.96,8/23,1.87,3/05,4.86
2008,10.95,5/16,3.97,11/25,7.18
2009,15.30,10/12,4.65,2/19,9.17
2010,17.45,1/19,11.80,2/06,13.77
2011,22.60,8/02,13.05,3/15,17.53
2012,32.60,7/04,18.15,1/02,26.76
2013,30.40,7/19,23.80,8/23,26.05
2014,30.30,6/20,25.40,7/21,26.61
2015,29.00,4/17,23.60,8/24,26.69
2016,28.30,3/09,23.85,12/02,26.32
2017,24.95,2/10,18.90,8/17,21.68
