信邦,	3023
Year,最高價,日期,最低價,日期,收盤平均價
2002,50.00,8/27,31.50,10/14,39.13
2003,41.50,1/08,28.50,5/05,32.98
2004,40.80,4/19,26.80,7/20,31.84
2005,37.60,6/02,27.40,1/13,30.93
2006,41.00,5/22,30.00,1/23,35.43
2007,46.30,1/11,27.60,12/18,36.71
2008,30.20,1/02,7.14,11/21,18.79
2009,23.85,12/31,7.45,1/15,15.86
2010,27.50,10/04,19.20,2/05,23.53
2011,25.45,6/08,16.55,8/09,21.28
2012,27.45,12/05,18.70,1/16,24.08
2013,42.05,12/25,25.80,1/17,30.52
2014,50.50,7/04,34.70,10/16,43.14
2015,67.50,6/03,43.65,1/20,53.82
2016,80.90,7/27,54.50,1/18,69.30
2017,92.20,11/23,67.20,7/14,75.83
