友通,	2397
Year,最高價,日期,最低價,日期,收盤平均價
2000,156.00,4/12,21.00,12/30,74.63
2001,64.50,4/02,20.00,1/02,42.55
2002,51.00,1/09,14.80,12/31,28.29
2003,23.00,7/31,14.10,5/02,16.88
2004,19.50,2/27,13.10,9/21,16.38
2005,40.40,11/29,14.95,1/14,24.89
2006,65.40,10/27,34.60,2/23,50.24
2007,138.00,7/25,58.00,1/16,88.16
2008,91.50,4/16,27.00,11/21,61.32
2009,52.10,8/04,32.20,3/03,40.20
2010,44.90,1/04,27.05,11/26,33.87
2011,30.80,1/19,19.75,11/30,25.72
2012,24.80,12/28,20.75,1/16,22.77
2013,38.55,12/30,24.60,1/09,30.42
2014,45.70,3/17,32.80,10/27,36.92
2015,53.00,6/03,31.05,8/24,40.26
2016,66.80,5/06,38.85,1/18,51.12
2017,64.60,11/01,48.45,7/12,55.60
2018,83.00,6/27,54.60,10/30,66.86
