合一,	4743
Year,最高價,日期,最低價,日期,收盤平均價
2011,21.80,09/26,15.25,12/20,19.33
2012,50.30,12/24,17.80,01/03,28.78
2013,72.90,03/21,37.70,07/09,53.64
2014,86.00,06/26,38.70,02/05,62.84
2015,59.50,03/23,24.50,08/25,43.46
2016,42.80,07/25,26.25,05/13,35.64
2017,35.35,02/18,19.70,12/12,28.03
