大世科,	8099
Year,最高價,日期,最低價,日期,收盤平均價
2004,34.50,04/02,14.60,12/09,20.76
2005,27.00,08/12,15.30,01/04,21.04
2006,34.60,12/29,24.05,07/31,26.63
2007,69.40,08/02,22.40,12/21,38.71
2008,33.00,05/23,11.80,11/20,22.69
2009,44.20,12/15,13.35,01/15,32.15
2010,45.10,01/20,23.60,08/31,34.62
2011,34.50,07/19,14.20,12/19,27.68
2012,22.15,02/15,14.70,11/20,18.91
2013,31.70,06/19,15.00,04/16,25.11
2014,33.70,01/08,18.55,10/16,27.48
2015,25.60,04/15,14.00,08/25,22.07
2016,20.35,03/09,15.80,01/14,18.32
2017,24.10,09/21,17.35,01/12,20.71
